order_id,product_id,quantity,discount_pct,unit_cost,unit_price,gross_sales,discount_amount,net_sales,total_cost,gross_margin
O01210,P0020,5,0,69.56,183.08,915.4000000000001,0.0,915.4000000000001,347.8,567.6000000000001
O01211,P0016,5,5,10.53,18.06,90.3,4.515,85.785,52.65,33.135
O01212,P0078,5,0,64.71,186.65,933.25,0.0,933.25,323.54999999999995,609.7
O01213,P0003,4,10,50.89,109.28,437.12,43.711999999999996,393.408,203.56,189.848
O01214,P0030,5,5,50.32,133.74,668.7,33.435,635.2650000000001,251.6,383.6650000000001
O01215,P0018,4,10,35.57,91.45,365.8,36.58,329.22,142.28,186.94000000000003
O01216,P0059,4,0,57.92,159.9,639.6,0.0,639.6,231.68,407.92
O01217,P0070,1,0,38.6,79.86,79.86,0.0,79.86,38.6,41.26
O01218,P0084,2,15,26.5,76.03,152.06,22.809,129.251,53.0,76.251
O01219,P0035,4,10,60.6,145.35,581.4,58.14,523.26,242.4,280.86
O01220,P0019,3,5,44.15,98.94,296.82,14.841,281.979,132.45,149.529
O01221,P0026,4,0,11.28,25.42,101.68,0.0,101.68,45.12,56.56000000000001
O01222,P0035,3,20,60.6,145.35,436.04999999999995,87.21,348.84,181.8,167.03999999999996
O01223,P0076,1,0,60.51,128.39,128.39,0.0,128.39,60.51,67.88
O01224,P0072,3,20,79.37,143.53,430.59000000000003,86.11800000000001,344.47200000000004,238.11,106.36200000000002
O01225,P0057,1,10,48.42,78.25,78.25,7.825,70.425,48.42,22.004999999999995
O01226,P0049,1,5,16.11,26.63,26.63,1.3315000000000001,25.298499999999997,16.11,9.188499999999998
O01227,P0010,1,15,72.98,190.64,190.64,28.596,162.04399999999998,72.98,89.06399999999998
O01228,P0085,3,20,54.36,101.78,305.34000000000003,61.06800000000001,244.27200000000002,163.07999999999998,81.19200000000004
O01229,P0029,3,5,72.76,153.77,461.31000000000006,23.0655,438.2445000000001,218.28000000000003,219.96450000000004
O01230,P0095,1,5,40.71,120.64,120.64,6.032,114.608,40.71,73.898
O01231,P0071,1,5,75.31,197.04,197.04,9.851999999999999,187.188,75.31,111.87799999999999
O01232,P0098,2,20,37.4,104.38,208.76,41.751999999999995,167.00799999999998,74.8,92.20799999999998
O01233,P0098,1,10,37.4,104.38,104.38,10.437999999999999,93.942,37.4,56.541999999999994
O01234,P0094,5,0,47.78,108.59,542.95,0.0,542.95,238.9,304.05000000000007
O01235,P0068,2,0,69.55,128.05,256.1,0.0,256.1,139.1,117.00000000000003
O01236,P0094,2,0,47.78,108.59,217.18,0.0,217.18,95.56,121.62
O01237,P0089,2,5,57.81,113.72,227.44,11.372,216.06799999999998,115.62,100.44799999999998
O01238,P0078,5,0,64.71,186.65,933.25,0.0,933.25,323.54999999999995,609.7
O01239,P0024,2,10,68.96,150.71,301.42,30.142000000000003,271.278,137.92,133.35800000000003
O01240,P0043,2,0,59.77,171.41,342.82,0.0,342.82,119.54,223.27999999999997
O01241,P0095,3,5,40.71,120.64,361.92,18.096,343.824,122.13,221.69400000000002
O01242,P0039,3,10,43.36,79.83,239.49,23.949,215.541,130.07999999999998,85.46100000000001
O01243,P0092,1,5,72.98,133.56,133.56,6.678,126.882,72.98,53.902
O01244,P0025,1,0,13.61,32.74,32.74,0.0,32.74,13.61,19.130000000000003
O01245,P0083,4,0,23.05,35.71,142.84,0.0,142.84,92.2,50.64
O01246,P0068,5,0,69.55,128.05,640.25,0.0,640.25,347.75,292.5
O01247,P0034,3,15,44.35,114.17,342.51,51.37649999999999,291.1335,133.05,158.08350000000002
O01248,P0096,1,10,50.42,110.34,110.34,11.034,99.306,50.42,48.885999999999996
O01249,P0089,5,0,57.81,113.72,568.6,0.0,568.6,289.05,279.55
O01250,P0086,2,5,73.55,174.05,348.1,17.405,330.69500000000005,147.1,183.59500000000006
O01251,P0053,5,5,51.57,127.74,638.6999999999999,31.934999999999995,606.765,257.85,348.91499999999996
O01252,P0092,3,10,72.98,133.56,400.68,40.068000000000005,360.612,218.94,141.67200000000003
O01253,P0055,4,10,41.8,86.18,344.72,34.472,310.24800000000005,167.2,143.04800000000006
O01254,P0053,3,10,51.57,127.74,383.21999999999997,38.321999999999996,344.89799999999997,154.71,190.18799999999996
O01255,P0018,1,5,35.57,91.45,91.45,4.5725,86.8775,35.57,51.3075
O01256,P0007,1,0,49.51,86.65,86.65,0.0,86.65,49.51,37.14000000000001
O01257,P0063,5,15,18.17,31.77,158.85,23.8275,135.02249999999998,90.85000000000001,44.17249999999997
O01258,P0075,3,20,74.85,125.1,375.29999999999995,75.05999999999999,300.23999999999995,224.54999999999998,75.68999999999997
O01259,P0042,1,20,77.76,188.37,188.37,37.674,150.696,77.76,72.93599999999999
O01260,P0011,2,0,52.53,123.96,247.92,0.0,247.92,105.06,142.85999999999999
O01261,P0009,2,15,33.62,75.41,150.82,22.622999999999998,128.197,67.24,60.95700000000001
O01262,P0035,4,15,60.6,145.35,581.4,87.21,494.19,242.4,251.79
O01263,P0087,5,20,32.13,56.17,280.85,56.17,224.68,160.65,64.03
O01264,P0097,1,5,34.88,81.48,81.48,4.074000000000001,77.406,34.88,42.526
O01265,P0065,4,15,52.43,144.51,578.04,86.70599999999999,491.33399999999995,209.72,281.6139999999999
O01266,P0084,2,0,26.5,76.03,152.06,0.0,152.06,53.0,99.06
O01267,P0005,4,10,49.04,127.3,509.2,50.92,458.28,196.16,262.12
O01268,P0093,4,5,53.69,97.66,390.64,19.531999999999996,371.108,214.76,156.348
O01269,P0026,1,15,11.28,25.42,25.42,3.813,21.607000000000003,11.28,10.327000000000004
O01270,P0051,1,20,75.24,202.03,202.03,40.406,161.624,75.24,86.384
O01271,P0038,1,5,47.45,95.55,95.55,4.7775,90.7725,47.45,43.32249999999999
O01272,P0003,5,10,50.89,109.28,546.4,54.64,491.76,254.45,237.31
O01273,P0085,4,0,54.36,101.78,407.12,0.0,407.12,217.44,189.68
O01274,P0059,4,5,57.92,159.9,639.6,31.98,607.62,231.68,375.94
O01275,P0013,5,5,44.88,117.97,589.85,29.4925,560.3575000000001,224.4,335.9575000000001
O01276,P0095,2,0,40.71,120.64,241.28,0.0,241.28,81.42,159.86
O01277,P0081,3,20,65.97,189.84,569.52,113.904,455.616,197.91,257.706
O01278,P0035,2,0,60.6,145.35,290.7,0.0,290.7,121.2,169.5
O01279,P0087,5,10,32.13,56.17,280.85,28.085,252.76500000000001,160.65,92.11500000000001
O01280,P0003,4,20,50.89,109.28,437.12,87.42399999999999,349.696,203.56,146.13600000000002
O01281,P0053,4,20,51.57,127.74,510.96,102.192,408.768,206.28,202.48799999999997
O01282,P0055,1,15,41.8,86.18,86.18,12.927,73.25300000000001,41.8,31.453000000000017
O01283,P0045,1,0,61.54,101.61,101.61,0.0,101.61,61.54,40.07
O01284,P0066,4,15,65.6,131.08,524.32,78.64800000000001,445.672,262.4,183.27200000000005
O01285,P0067,4,5,17.47,34.37,137.48,6.874,130.606,69.88,60.726
O01286,P0084,1,20,26.5,76.03,76.03,15.206,60.824,26.5,34.324
O01287,P0044,1,15,23.97,40.96,40.96,6.144,34.816,23.97,10.846000000000004
O01288,P0073,2,15,24.35,65.3,130.6,19.59,111.00999999999999,48.7,62.30999999999999
O01289,P0068,4,0,69.55,128.05,512.2,0.0,512.2,278.2,234.00000000000006
O01290,P0062,4,10,10.19,18.89,75.56,7.556,68.004,40.76,27.244000000000007
O01291,P0025,5,15,13.61,32.74,163.70000000000002,24.555000000000003,139.145,68.05,71.09500000000001
O01292,P0052,2,20,32.44,49.78,99.56,19.912,79.648,64.88,14.768
O01293,P0050,3,0,45.43,130.75,392.25,0.0,392.25,136.29,255.96
O01294,P0001,3,20,55.42,102.17,306.51,61.302,245.208,166.26,78.94800000000001
O01295,P0039,3,0,43.36,79.83,239.49,0.0,239.49,130.07999999999998,109.41000000000003
O01296,P0052,1,10,32.44,49.78,49.78,4.978,44.802,32.44,12.362000000000002
O01297,P0076,3,10,60.51,128.39,385.16999999999996,38.516999999999996,346.65299999999996,181.53,165.12299999999996
O01298,P0040,5,0,68.7,146.7,733.5,0.0,733.5,343.5,390.0
O01299,P0060,1,0,16.15,46.29,46.29,0.0,46.29,16.15,30.14
O01300,P0088,1,15,51.18,79.37,79.37,11.905500000000002,67.4645,51.18,16.2845
O01301,P0073,3,5,24.35,65.3,195.89999999999998,9.794999999999998,186.105,73.05000000000001,113.05499999999998
O01302,P0084,1,0,26.5,76.03,76.03,0.0,76.03,26.5,49.53
O01303,P0069,2,15,62.22,150.06,300.12,45.018,255.102,124.44,130.662
O01304,P0020,2,15,69.56,183.08,366.16,54.92400000000001,311.236,139.12,172.11599999999999
O01305,P0085,3,10,54.36,101.78,305.34000000000003,30.534000000000006,274.80600000000004,163.07999999999998,111.72600000000006
O01306,P0002,5,0,43.57,100.83,504.15,0.0,504.15,217.85,286.29999999999995
O01307,P0085,1,0,54.36,101.78,101.78,0.0,101.78,54.36,47.42
O01308,P0088,4,15,51.18,79.37,317.48,47.62200000000001,269.858,204.72,65.138
O01309,P0009,3,10,33.62,75.41,226.23,22.622999999999998,203.607,100.85999999999999,102.74700000000001
O01310,P0039,1,10,43.36,79.83,79.83,7.983,71.847,43.36,28.486999999999995
O01311,P0030,3,15,50.32,133.74,401.22,60.183,341.03700000000003,150.96,190.07700000000003
O01312,P0054,3,5,35.85,95.25,285.75,14.2875,271.4625,107.55000000000001,163.91249999999997
O01313,P0082,5,0,67.76,161.31,806.55,0.0,806.55,338.8,467.74999999999994
O01314,P0058,4,20,24.12,39.95,159.8,31.96,127.84,96.48,31.36
O01315,P0044,1,10,23.97,40.96,40.96,4.096,36.864000000000004,23.97,12.894000000000005
O01316,P0043,3,10,59.77,171.41,514.23,51.423,462.807,179.31,283.497
O01317,P0010,3,20,72.98,190.64,571.92,114.384,457.53599999999994,218.94,238.59599999999995
O01318,P0048,1,20,63.74,152.3,152.3,30.46,121.84,63.74,58.1
O01319,P0085,3,10,54.36,101.78,305.34000000000003,30.534000000000006,274.80600000000004,163.07999999999998,111.72600000000006
O01320,P0086,3,5,73.55,174.05,522.1500000000001,26.107500000000005,496.0425000000001,220.64999999999998,275.3925000000001
O01321,P0017,3,25,25.77,46.56,139.68,34.92,104.76,77.31,27.450000000000003
O01322,P0005,2,10,49.04,127.3,254.6,25.46,229.14,98.08,131.06
O01323,P0070,2,5,38.6,79.86,159.72,7.986000000000001,151.734,77.2,74.534
O01324,P0074,4,10,36.55,87.92,351.68,35.168,316.512,146.2,170.312
O01325,P0064,5,5,43.12,76.73,383.65000000000003,19.1825,364.46750000000003,215.6,148.86750000000004
O01326,P0066,1,20,65.6,131.08,131.08,26.216000000000005,104.864,65.6,39.26400000000001
O01327,P0071,5,10,75.31,197.04,985.1999999999999,98.52,886.68,376.55,510.12999999999994
O01328,P0004,5,15,61.58,123.11,615.55,92.3325,523.2175,307.9,215.3175
O01329,P0083,2,15,23.05,35.71,71.42,10.713,60.707,46.1,14.607
O01330,P0028,4,15,79.81,177.94,711.76,106.764,604.996,319.24,285.756
O01331,P0084,5,15,26.5,76.03,380.15,57.0225,323.1275,132.5,190.6275
O01332,P0094,5,20,47.78,108.59,542.95,108.59,434.36,238.9,195.46
O01333,P0038,3,5,47.45,95.55,286.65,14.3325,272.3175,142.35000000000002,129.96749999999997
O01334,P0066,1,0,65.6,131.08,131.08,0.0,131.08,65.6,65.48000000000002
O01335,P0067,4,15,17.47,34.37,137.48,20.622,116.85799999999999,69.88,46.977999999999994
O01336,P0060,1,10,16.15,46.29,46.29,4.629,41.661,16.15,25.511000000000003
O01337,P0047,2,0,59.51,154.08,308.16,0.0,308.16,119.02,189.14000000000004
O01338,P0025,5,0,13.61,32.74,163.70000000000002,0.0,163.70000000000002,68.05,95.65000000000002
O01339,P0066,5,0,65.6,131.08,655.4000000000001,0.0,655.4000000000001,328.0,327.4000000000001
O01340,P0079,1,15,67.96,149.41,149.41,22.4115,126.99849999999999,67.96,59.0385
O01341,P0067,2,15,17.47,34.37,68.74,10.311,58.428999999999995,34.94,23.488999999999997
O01342,P0069,3,0,62.22,150.06,450.18,0.0,450.18,186.66,263.52
O01343,P0040,3,15,68.7,146.7,440.09999999999997,66.01499999999999,374.085,206.10000000000002,167.98499999999996
O01344,P0100,5,5,14.66,26.05,130.25,6.5125,123.7375,73.3,50.4375
O01345,P0050,5,15,45.43,130.75,653.75,98.0625,555.6875,227.15,328.5375
O01346,P0040,4,10,68.7,146.7,586.8,58.68,528.12,274.8,253.32
O01347,P0037,1,15,60.29,177.17,177.17,26.575499999999998,150.59449999999998,60.29,90.30449999999999
O01348,P0091,5,5,59.96,114.91,574.55,28.7275,545.8225,299.8,246.02249999999998
O01349,P0069,2,5,62.22,150.06,300.12,15.005999999999998,285.11400000000003,124.44,160.67400000000004
O01350,P0017,1,15,25.77,46.56,46.56,6.984000000000001,39.576,25.77,13.806000000000001
O01351,P0062,4,0,10.19,18.89,75.56,0.0,75.56,40.76,34.800000000000004
O01352,P0041,3,25,24.36,47.06,141.18,35.295,105.885,73.08,32.80500000000001
O01353,P0076,4,10,60.51,128.39,513.56,51.355999999999995,462.20399999999995,242.04,220.16399999999996
O01354,P0042,1,5,77.76,188.37,188.37,9.4185,178.9515,77.76,101.1915
O01355,P0031,3,10,74.22,112.69,338.07,33.806999999999995,304.263,222.66,81.60299999999998
O01356,P0033,2,0,78.25,183.75,367.5,0.0,367.5,156.5,211.0
O01357,P0043,3,10,59.77,171.41,514.23,51.423,462.807,179.31,283.497
O01358,P0093,3,25,53.69,97.66,292.98,73.245,219.735,161.07,58.66500000000002
O01359,P0067,2,0,17.47,34.37,68.74,0.0,68.74,34.94,33.8
O01360,P0038,5,15,47.45,95.55,477.75,71.6625,406.0875,237.25,168.83749999999998
O01361,P0041,5,5,24.36,47.06,235.3,11.765,223.53500000000003,121.8,101.73500000000003
O01362,P0063,3,10,18.17,31.77,95.31,9.531,85.779,54.510000000000005,31.26899999999999
O01363,P0040,3,0,68.7,146.7,440.09999999999997,0.0,440.09999999999997,206.10000000000002,233.99999999999994
O01364,P0030,4,10,50.32,133.74,534.96,53.496,481.46400000000006,201.28,280.1840000000001
O01365,P0047,5,25,59.51,154.08,770.4000000000001,192.60000000000002,577.8000000000001,297.55,280.25000000000006
O01366,P0022,2,0,66.41,153.06,306.12,0.0,306.12,132.82,173.3
O01367,P0096,3,10,50.42,110.34,331.02,33.102,297.918,151.26,146.65800000000002
O01368,P0055,3,10,41.8,86.18,258.54,25.854,232.68600000000004,125.39999999999999,107.28600000000004
O01369,P0043,4,10,59.77,171.41,685.64,68.564,617.076,239.08,377.996
O01370,P0061,4,10,19.72,33.21,132.84,13.284,119.556,78.88,40.676
O01371,P0074,4,10,36.55,87.92,351.68,35.168,316.512,146.2,170.312
O01372,P0032,1,0,10.37,24.86,24.86,0.0,24.86,10.37,14.49
O01373,P0004,2,20,61.58,123.11,246.22,49.244,196.976,123.16,73.816
O01374,P0093,1,15,53.69,97.66,97.66,14.649,83.011,53.69,29.320999999999998
O01375,P0045,3,0,61.54,101.61,304.83,0.0,304.83,184.62,120.20999999999998
O01376,P0072,4,5,79.37,143.53,574.12,28.706,545.414,317.48,227.93399999999997
O01377,P0020,4,15,69.56,183.08,732.32,109.84800000000001,622.472,278.24,344.23199999999997
O01378,P0071,4,25,75.31,197.04,788.16,197.04,591.12,301.24,289.88
O01379,P0065,5,25,52.43,144.51,722.55,180.6375,541.9124999999999,262.15,279.76249999999993
O01380,P0060,2,20,16.15,46.29,92.58,18.516,74.064,32.3,41.763999999999996
O01381,P0089,1,0,57.81,113.72,113.72,0.0,113.72,57.81,55.91
O01382,P0026,2,20,11.28,25.42,50.84,10.168000000000001,40.672000000000004,22.56,18.112000000000005
O01383,P0073,4,20,24.35,65.3,261.2,52.24,208.95999999999998,97.4,111.55999999999997
O01384,P0023,3,5,13.9,28.75,86.25,4.3125,81.9375,41.7,40.2375
O01385,P0040,5,5,68.7,146.7,733.5,36.675,696.825,343.5,353.32500000000005
O01386,P0002,2,10,43.57,100.83,201.66,20.166,181.494,87.14,94.354
O01387,P0026,3,10,11.28,25.42,76.26,7.626,68.634,33.839999999999996,34.794000000000004
O01388,P0078,4,5,64.71,186.65,746.6,37.33,709.27,258.84,450.43
O01389,P0062,4,0,10.19,18.89,75.56,0.0,75.56,40.76,34.800000000000004
O01390,P0044,4,0,23.97,40.96,163.84,0.0,163.84,95.88,67.96000000000001
O01391,P0031,4,5,74.22,112.69,450.76,22.538,428.222,296.88,131.34199999999998
O01392,P0026,5,5,11.28,25.42,127.10000000000001,6.355,120.745,56.4,64.345
O01393,P0083,5,15,23.05,35.71,178.55,26.7825,151.7675,115.25,36.51750000000001
O01394,P0005,2,0,49.04,127.3,254.6,0.0,254.6,98.08,156.51999999999998
O01395,P0070,4,20,38.6,79.86,319.44,63.888000000000005,255.552,154.4,101.15199999999999
O01396,P0035,5,20,60.6,145.35,726.75,145.35,581.4,303.0,278.4
O01397,P0016,3,20,10.53,18.06,54.17999999999999,10.835999999999999,43.343999999999994,31.589999999999996,11.753999999999998
O01398,P0031,5,15,74.22,112.69,563.45,84.5175,478.93250000000006,371.1,107.83250000000004
O01399,P0082,5,0,67.76,161.31,806.55,0.0,806.55,338.8,467.74999999999994
O01400,P0014,2,5,33.12,84.8,169.6,8.48,161.12,66.24,94.88000000000001
O01401,P0025,5,0,13.61,32.74,163.70000000000002,0.0,163.70000000000002,68.05,95.65000000000002
O01402,P0079,3,25,67.96,149.41,448.23,112.0575,336.1725,203.88,132.29250000000002
O01403,P0090,4,5,41.64,111.21,444.84,22.241999999999997,422.59799999999996,166.56,256.03799999999995
O01404,P0100,1,10,14.66,26.05,26.05,2.605,23.445,14.66,8.785
O01405,P0075,2,15,74.85,125.1,250.2,37.53,212.67,149.7,62.97
O01406,P0071,3,20,75.31,197.04,591.12,118.22399999999999,472.896,225.93,246.966
O01407,P0018,2,15,35.57,91.45,182.9,27.435,155.465,71.14,84.325
O01408,P0050,4,10,45.43,130.75,523.0,52.3,470.7,181.72,288.98
O01409,P0020,5,10,69.56,183.08,915.4000000000001,91.54,823.8600000000001,347.8,476.0600000000001
O01410,P0056,5,10,48.4,77.6,388.0,38.8,349.2,242.0,107.19999999999999
O01411,P0002,3,0,43.57,100.83,302.49,0.0,302.49,130.71,171.78
O01412,P0026,4,20,11.28,25.42,101.68,20.336000000000002,81.34400000000001,45.12,36.22400000000001
O01413,P0023,1,10,13.9,28.75,28.75,2.875,25.875,13.9,11.975
O01414,P0032,1,0,10.37,24.86,24.86,0.0,24.86,10.37,14.49
O01415,P0013,5,20,44.88,117.97,589.85,117.97,471.88,224.4,247.48
O01416,P0013,4,10,44.88,117.97,471.88,47.188,424.692,179.52,245.172
O01417,P0017,4,20,25.77,46.56,186.24,37.248000000000005,148.99200000000002,103.08,45.91200000000002
O01418,P0089,3,20,57.81,113.72,341.15999999999997,68.23199999999999,272.928,173.43,99.49799999999999
O01419,P0058,1,15,24.12,39.95,39.95,5.9925,33.9575,24.12,9.837500000000002
O01420,P0086,3,0,73.55,174.05,522.1500000000001,0.0,522.1500000000001,220.64999999999998,301.5000000000001
O01421,P0027,2,0,58.79,135.79,271.58,0.0,271.58,117.58,154.0
O01422,P0017,4,20,25.77,46.56,186.24,37.248000000000005,148.99200000000002,103.08,45.91200000000002
O01423,P0090,1,20,41.64,111.21,111.21,22.241999999999997,88.96799999999999,41.64,47.32799999999999
O01424,P0038,3,10,47.45,95.55,286.65,28.665,257.98499999999996,142.35000000000002,115.63499999999993
O01425,P0014,5,5,33.12,84.8,424.0,21.2,402.8,165.6,237.20000000000002
O01426,P0014,2,0,33.12,84.8,169.6,0.0,169.6,66.24,103.36
O01427,P0012,3,25,27.1,81.21,243.63,60.9075,182.7225,81.30000000000001,101.42249999999999
O01428,P0069,5,0,62.22,150.06,750.3,0.0,750.3,311.1,439.19999999999993
O01429,P0068,1,0,69.55,128.05,128.05,0.0,128.05,69.55,58.500000000000014
O01430,P0055,1,10,41.8,86.18,86.18,8.618,77.56200000000001,41.8,35.762000000000015
O01431,P0063,2,0,18.17,31.77,63.54,0.0,63.54,36.34,27.199999999999996
O01432,P0029,5,20,72.76,153.77,768.85,153.77,615.08,363.8,251.28000000000003
O01433,P0089,4,0,57.81,113.72,454.88,0.0,454.88,231.24,223.64
O01434,P0045,1,0,61.54,101.61,101.61,0.0,101.61,61.54,40.07
O01435,P0004,4,10,61.58,123.11,492.44,49.244,443.196,246.32,196.87600000000003
O01436,P0016,4,10,10.53,18.06,72.24,7.224,65.01599999999999,42.12,22.895999999999994
O01437,P0066,3,0,65.6,131.08,393.24,0.0,393.24,196.79999999999998,196.44000000000003
O01438,P0023,3,10,13.9,28.75,86.25,8.625,77.625,41.7,35.925
O01439,P0068,1,5,69.55,128.05,128.05,6.4025,121.64750000000001,69.55,52.09750000000001
O01440,P0020,4,20,69.56,183.08,732.32,146.46400000000003,585.856,278.24,307.616
O01441,P0017,3,0,25.77,46.56,139.68,0.0,139.68,77.31,62.370000000000005
O01442,P0052,5,25,32.44,49.78,248.9,62.225,186.675,162.2,24.475000000000023
O01443,P0006,5,10,51.06,129.72,648.6,64.86,583.74,255.3,328.44
O01444,P0082,5,0,67.76,161.31,806.55,0.0,806.55,338.8,467.74999999999994
O01445,P0084,5,0,26.5,76.03,380.15,0.0,380.15,132.5,247.64999999999998
O01446,P0039,4,10,43.36,79.83,319.32,31.932,287.388,173.44,113.94799999999998
O01447,P0034,5,0,44.35,114.17,570.85,0.0,570.85,221.75,349.1
O01448,P0054,4,5,35.85,95.25,381.0,19.05,361.95,143.4,218.54999999999998
O01449,P0088,1,0,51.18,79.37,79.37,0.0,79.37,51.18,28.190000000000005
O01450,P0082,1,10,67.76,161.31,161.31,16.131,145.179,67.76,77.419
O01451,P0094,5,10,47.78,108.59,542.95,54.295,488.65500000000003,238.9,249.75500000000002
O01452,P0065,5,0,52.43,144.51,722.55,0.0,722.55,262.15,460.4
O01453,P0087,5,10,32.13,56.17,280.85,28.085,252.76500000000001,160.65,92.11500000000001
O01454,P0029,1,15,72.76,153.77,153.77,23.0655,130.7045,72.76,57.94449999999999
O01455,P0041,3,0,24.36,47.06,141.18,0.0,141.18,73.08,68.10000000000001
O01456,P0063,1,20,18.17,31.77,31.77,6.354,25.416,18.17,7.245999999999999
O01457,P0032,5,10,10.37,24.86,124.3,12.43,111.87,51.849999999999994,60.02000000000001
O01458,P0066,3,25,65.6,131.08,393.24,98.31,294.93,196.79999999999998,98.13000000000002
O01459,P0100,3,0,14.66,26.05,78.15,0.0,78.15,43.980000000000004,34.17
O01460,P0045,2,25,61.54,101.61,203.22,50.805,152.415,123.08,29.334999999999994
O01461,P0017,4,10,25.77,46.56,186.24,18.624000000000002,167.616,103.08,64.53600000000002
O01462,P0043,5,10,59.77,171.41,857.05,85.705,771.3449999999999,298.85,472.4949999999999
O01463,P0066,4,10,65.6,131.08,524.32,52.43200000000001,471.88800000000003,262.4,209.48800000000006
O01464,P0068,2,0,69.55,128.05,256.1,0.0,256.1,139.1,117.00000000000003
O01465,P0034,4,20,44.35,114.17,456.68,91.336,365.344,177.4,187.944
O01466,P0001,5,10,55.42,102.17,510.85,51.085,459.76500000000004,277.1,182.66500000000002
O01467,P0023,2,0,13.9,28.75,57.5,0.0,57.5,27.8,29.7
O01468,P0006,4,0,51.06,129.72,518.88,0.0,518.88,204.24,314.64
O01469,P0016,1,0,10.53,18.06,18.06,0.0,18.06,10.53,7.529999999999999
O01470,P0002,3,10,43.57,100.83,302.49,30.249000000000002,272.241,130.71,141.53099999999998
O01471,P0076,2,10,60.51,128.39,256.78,25.677999999999997,231.10199999999998,121.02,110.08199999999998
O01472,P0027,1,10,58.79,135.79,135.79,13.578999999999999,122.211,58.79,63.421
O01473,P0019,5,5,44.15,98.94,494.7,24.735,469.965,220.75,249.21499999999997
O01474,P0028,3,10,79.81,177.94,533.8199999999999,53.38199999999999,480.43799999999993,239.43,241.00799999999992
O01475,P0035,2,10,60.6,145.35,290.7,29.07,261.63,121.2,140.43
O01476,P0068,3,0,69.55,128.05,384.15000000000003,0.0,384.15000000000003,208.64999999999998,175.50000000000006
O01477,P0049,2,5,16.11,26.63,53.26,2.6630000000000003,50.596999999999994,32.22,18.376999999999995
O01478,P0007,2,0,49.51,86.65,173.3,0.0,173.3,99.02,74.28000000000002
O01479,P0037,4,20,60.29,177.17,708.68,141.736,566.944,241.16,325.784
O01480,P0025,3,15,13.61,32.74,98.22,14.732999999999999,83.487,40.83,42.657
O01481,P0041,3,25,24.36,47.06,141.18,35.295,105.885,73.08,32.80500000000001
O01482,P0081,1,5,65.97,189.84,189.84,9.492,180.348,65.97,114.37800000000001
O01483,P0062,5,20,10.19,18.89,94.45,18.89,75.56,50.949999999999996,24.610000000000007
O01484,P0041,1,10,24.36,47.06,47.06,4.706,42.354,24.36,17.994
O01485,P0014,4,10,33.12,84.8,339.2,33.92,305.28,132.48,172.79999999999998
O01486,P0054,2,0,35.85,95.25,190.5,0.0,190.5,71.7,118.8
O01487,P0002,4,15,43.57,100.83,403.32,60.498000000000005,342.822,174.28,168.542
O01488,P0088,4,20,51.18,79.37,317.48,63.496,253.984,204.72,49.26400000000001
O01489,P0079,1,0,67.96,149.41,149.41,0.0,149.41,67.96,81.45
O01490,P0048,2,0,63.74,152.3,304.6,0.0,304.6,127.48,177.12
O01491,P0051,5,10,75.24,202.03,1010.15,101.015,909.135,376.2,532.935
O01492,P0097,4,25,34.88,81.48,325.92,81.48,244.44,139.52,104.91999999999999
O01493,P0055,5,15,41.8,86.18,430.90000000000003,64.635,366.26500000000004,209.0,157.26500000000004
O01494,P0012,2,5,27.1,81.21,162.42,8.120999999999999,154.29899999999998,54.2,100.09899999999998
O01495,P0083,2,5,23.05,35.71,71.42,3.571,67.849,46.1,21.749000000000002
O01496,P0069,1,5,62.22,150.06,150.06,7.502999999999999,142.55700000000002,62.22,80.33700000000002
O01497,P0001,3,20,55.42,102.17,306.51,61.302,245.208,166.26,78.94800000000001
O01498,P0059,1,15,57.92,159.9,159.9,23.985,135.91500000000002,57.92,77.99500000000002
O01499,P0073,5,10,24.35,65.3,326.5,32.65,293.85,121.75,172.10000000000002
O01500,P0034,1,5,44.35,114.17,114.17,5.7085,108.4615,44.35,64.1115
O01501,P0093,2,20,53.69,97.66,195.32,39.06399999999999,156.256,107.38,48.876000000000005
O01502,P0046,4,10,47.09,88.72,354.88,35.488,319.392,188.36,131.03199999999998
O01503,P0059,3,25,57.92,159.9,479.70000000000005,119.92500000000001,359.77500000000003,173.76,186.01500000000004
O01504,P0066,2,10,65.6,131.08,262.16,26.216000000000005,235.94400000000002,131.2,104.74400000000003
O01505,P0019,4,15,44.15,98.94,395.76,59.364,336.396,176.6,159.79600000000002
O01506,P0028,5,15,79.81,177.94,889.7,133.455,756.245,399.05,357.195
O01507,P0099,5,5,47.23,108.75,543.75,27.1875,516.5625,236.14999999999998,280.4125
O01508,P0040,5,25,68.7,146.7,733.5,183.375,550.125,343.5,206.625
O01509,P0057,1,0,48.42,78.25,78.25,0.0,78.25,48.42,29.83
O01510,P0051,5,15,75.24,202.03,1010.15,151.5225,858.6274999999999,376.2,482.42749999999995
O01511,P0022,5,25,66.41,153.06,765.3,191.325,573.9749999999999,332.04999999999995,241.92499999999995
O01512,P0068,1,5,69.55,128.05,128.05,6.4025,121.64750000000001,69.55,52.09750000000001
O01513,P0008,4,10,36.51,102.88,411.52,41.152,370.368,146.04,224.328
O01514,P0060,2,10,16.15,46.29,92.58,9.258,83.322,32.3,51.022000000000006
O01515,P0065,3,15,52.43,144.51,433.53,65.0295,368.5005,157.29,211.2105
O01516,P0036,5,20,67.46,184.85,924.25,184.85,739.4,337.29999999999995,402.1
